"Id","providerId","providerName","nameZh","nameEn","pathAttributeId","pathAttributeName","pathAttributeEname","buildPeriod","departureZh","departureEn","destinationZh","destinationEn","realSequence","distance","goFirstBusTime","backFirstBusTime","goLastBusTime","backLastBusTime","peakHeadway","holidayHeadwayDesc","offPeakHeadway","busTimeDesc","holidayGoFirstBusTime","holidayBackFirstBusTime","holidayGoLastBusTime","holidayBackLastBusTime","holidayBusTimeDesc","headwayDesc","holidayPeakHeadway","holidayOffPeakHeadway","segmentBufferZh","segmentBufferEn","ticketPriceDescriptionZh","ticketPriceDescriptionEn"
"17425","16254","汐止區公所","F919去延","F919GO","158579","F919去延(新北市)","F919GO","10","水晶山莊","Shuijing Village","金龍國小","Jinlong Elementary School","99","99","0645","0645","1955","1955","","","","","0645","0645","1955","1955","","","","","0","0","0","0"
"17432","16254","汐止區公所","F920","F920","158587","F920去(新北市)","F920go","10","汐止火車站(寶島眼鏡行)","Xizhi Rail Sta.","平溪","Pingxi Zhanwangtai","99","99","1040","1200","1040","1200","","","","","0600","0720","1550","1720","","","","","0","0","0","0"
"17432","16254","汐止區公所","F920","F920","159023","F920返(新北市)","F920","10","汐止火車站(寶島眼鏡行)","Xizhi Rail Sta.","平溪","Pingxi Zhanwangtai","99","99","1040","1200","1040","1200","","","","","0600","0720","1550","1720","","","","","0","0","0","0"
"17433","16254","汐止區公所","F920延","F920","158588","F920去延(新北市)","F920GO","10","汐止火車站(寶島眼鏡行)","Xizhi Rail Sta.","嶺腳火車站","Lingjiao Rail Sta.","99","99","0540","0630","1550","1705","","","","","","","","","例假日停駛","","","","0","0","0","0"
"17433","16254","汐止區公所","F920延","F920","159024","F920返延(新北市)","F920","10","汐止火車站(寶島眼鏡行)","Xizhi Rail Sta.","嶺腳火車站","Lingjiao Rail Sta.","99","99","0540","0630","1550","1705","","","","","","","","","例假日停駛","","","","0","0","0","0"
"17479","16181","欣欣客運","290副萬和","290sub Wanhan","158635","290副萬和(新北市)","290sub Wanhan","10","興隆站","Xinglong Dispatch Station","溪園路","Xiyuan Rd","99","99","0920","0920","1400","1400","","","","","","","","","假日停駛","","","","","","一段票","1 segments"
"17483","16181","欣欣客運","666烏塗窟","666Wutuku","158639","666烏塗窟(新北市)","666Wutuku","10","景福街","Jingmei","烏塗窟","Wutuku","99","99","0500","0500","2200","2200","","","","","0530","0530","2200","2200","","","","","草地尾－石碇高中(二段票緩衝區)；皇帝殿(三段票分段點)","","三段票","3 segments"
"16660","16185","指南客運","883","883","157725","883淡海(新北市)","883","10","樹林","Shulin Sta.","淡海","Danhai Station","99","99","0900","1100","1700","1900","","","","","","","","","例假日停駛","","","","1.捷運輔大站-下泰山嶺 2.成德公園-馬偕醫院","","三段票","3 segments"
"16660","16185","指南客運","883","883","157724","883樹林(新北市)","883","10","樹林","Shulin Sta.","淡海","Danhai Station","99","99","0900","1100","1700","1900","","","","","","","","","例假日停駛","","","","1.捷運輔大站-下泰山嶺 2.成德公園-馬偕醫院","","三段票","3 segments"
"17391","16253","金山區公所","F932-06:00","F932-0600","158545","F932-06:00(新北市)","F932-0600","10","金山區公所","Jinshan District Office","金山區公所","Jinshan District Office","99","99","0600","0600","0600","0600","","","","","0600","0600","0600","0600","","","","","","","",""
"17392","16253","金山區公所","F932-07:30","F932-07:30","158546","F932-07:30(新北市)","F932-07:30","10","金山區公所","Jinshan District Office","清泉鎮天宮","Qingquan Zhentian Temple","99","99","0730","0730","0730","0730","","","","","0730","0730","0730","0730","","","","","","","",""
"17393","16253","金山區公所","F932-08:20","F932-08:20","158547","F932-08:20(新北市)","F932-08:20","10","金山區公所","Jinshan District Office","月眉","Yuemei","99","99","0820","0820","0820","0820","","","","","0820","","0820","","","","","","","","",""
"17394","16253","金山區公所","F932-09:50","F932-09:50","158548","F932-09:50(新北市)","F932-09:50","10","臺大醫院金山分院","Nat’l Taiwan U. Hospital Jinshan Branch","金山區公所","Jinshan District Office","99","99","0950","0950","0950","0950","","","","","0950","0950","0950","0950","","","","","","","",""
"17396","16253","金山區公所","F932-13:00","F932-13:00","158550","F932-13:00(新北市)","F932-13:00","10","金山區公所","Jinshan District Office","臺大醫院金山分院","Nat’l Taiwan U. Hospital Jinshan Branch","99","99","1300","1300","1300","1300","","","","","1300","1300","1300","1300","","","","","","","",""
"17515","16176","臺北客運","778","778","158683","778(新北市)","778","10","三峽","Three Gorges","白雞","White Chicken","99","99","0550","0550","1910","1910","","","","","0550","0550","1910","1910","","","","","","","一段票","1 segments"
"17518","16176","臺北客運","845","845","158686","845(新北市)","845","10","新莊","Sinjhuang","捷運新埔站","MRT Hsinpu Station","99","99","0630","0630","2100","2100","","","","","0700","0700","2100","2100","","","","","","","一段票","1 segments"
"17518","16177","首都客運","845","845","158686","845(新北市)","845","10","新莊","Sinjhuang","捷運新埔站","MRT Hsinpu Station","99","99","0630","0630","2100","2100","","","","","0700","0700","2100","2100","","","","","","","一段票","1 segments"
"10784","16181","欣欣客運","290副","290sub","158646","290副(新北市)","290sub","10","興隆站","Xinglong Dispatch Station","溪園路","Xiyuan Rd","99","99","0600","0600","2100","2100","","","","","0600","0600","1930","1930","","","","","","","一段票","1 segments"
"17568","16254","汐止區公所","F913","F913","158739","F913返(新北市)","F913back","10","崇義高中","Chongyi High School","木南煤礦","Munan Coal Mine","99","99","0650","0640","2120","2155","","","","","0650","0640","2120","2155","","","","","","","",""
"17568","16254","汐止區公所","F913","F913","158738","F913去(新北市)","F913go","10","崇義高中","Chongyi High School","木南煤礦","Munan Coal Mine","99","99","0650","0640","2120","2155","","","","","0650","0640","2120","2155","","","","","","","",""
"17500","16190","基隆客運","790漁港","790Fishing port","158921","790漁港返(新北市)","790Fishing port","10","基隆","Keelung","金山南勢","Jinshan","99","99","0655","0600","2140","2115","","","","","","","","","假日不行駛","","","","基隆市界，野柳","Keelung City Line, Yeliu","三段票","Charge for 3 sections"
"17500","16190","基隆客運","790漁港","790Fishing port","158663","790漁港去(新北市)","790Fishing port","10","基隆","Keelung","金山南勢","Jinshan","99","99","0655","0600","2140","2115","","","","","","","","","假日不行駛","","","","基隆市界，野柳","Keelung City Line, Yeliu","三段票","Charge for 3 sections"
"17509","16229","三芝區公所","F137紅樹林","F137MRT Hongshulin Station","158672","F137紅樹林(新北市)","F137MRT Hongshulin Station","10","三芝國中","Sanzhi Junior High School","捷運紅樹林站","MRT Hongshulin Station","99","99","1720","0000","1720","0000","","週六: 13:50 17:20 周日: 08:20 09:50 13:50 17:20","","","0820","","1720","","","","","","","","",""
"17516","16177","首都客運","藍18","BL18","158684","藍18(新北市)","BL18","10","中和","Zhonghe","新莊","Xinzhuang","99","99","0600","0600","2300","2300","2020","","3060","","0600","0600","2300","2300","","","3070","3070","","","一段票","1 segments"
"17516","16176","臺北客運","藍18","BL18","158684","藍18(新北市)","BL18","10","中和","Zhonghe","新莊","Xinzhuang","99","99","0600","0600","2300","2300","2020","","3060","","0600","0600","2300","2300","","","3070","3070","","","一段票","1 segments"
"17517","16176","臺北客運","99","99","158936","99返(新北市)","99","10","新莊","Itabashi","板橋","Sinjhuang Civil Aid Station","99","99","0530","0530","2200","2200","0508","","0810","","0545","0545","2200","2200","","21:00以後班距10~20分。","1020","1020","臺北醫院-捷運新埔站","Taipei Hospital - Sinpu MRT station","二段票","2 segments"
"17517","16177","首都客運","99","99","158936","99返(新北市)","99","10","新莊","Itabashi","板橋","Sinjhuang Civil Aid Station","99","99","0530","0530","2200","2200","0508","","0810","","0545","0545","2200","2200","","21:00以後班距10~20分。","1020","1020","臺北醫院-捷運新埔站","Taipei Hospital - Sinpu MRT station","二段票","2 segments"
"17517","16176","臺北客運","99","99","158685","99去(新北市)","99","10","新莊","Itabashi","板橋","Sinjhuang Civil Aid Station","99","99","0530","0530","2200","2200","0508","","0810","","0545","0545","2200","2200","","21:00以後班距10~20分。","1020","1020","臺北醫院-捷運新埔站","Taipei Hospital - Sinpu MRT station","二段票","2 segments"
"17517","16177","首都客運","99","99","158685","99去(新北市)","99","10","新莊","Itabashi","板橋","Sinjhuang Civil Aid Station","99","99","0530","0530","2200","2200","0508","","0810","","0545","0545","2200","2200","","21:00以後班距10~20分。","1020","1020","臺北醫院-捷運新埔站","Taipei Hospital - Sinpu MRT station","二段票","2 segments"
"17524","16176","臺北客運","805","805","158922","805返(新北市)","805","10","土城","Tucheng","五股","Wugu","99","99","0530","0530","2200","2200","1520","","2030","","0600","0600","2200","2200","","","1520","2030","臺北醫院-板橋公車站","Taipei Hospital-Banqiao Bus Station","兩段票","2 segments"
"17524","16179","三重客運","805","805","158922","805返(新北市)","805","10","土城","Tucheng","五股","Wugu","99","99","0530","0530","2200","2200","1520","","2030","","0600","0600","2200","2200","","","1520","2030","臺北醫院-板橋公車站","Taipei Hospital-Banqiao Bus Station","兩段票","2 segments"
"17524","16176","臺北客運","805","805","158692","805去(新北市)","805","10","土城","Tucheng","五股","Wugu","99","99","0530","0530","2200","2200","1520","","2030","","0600","0600","2200","2200","","","1520","2030","臺北醫院-板橋公車站","Taipei Hospital-Banqiao Bus Station","兩段票","2 segments"
"17524","16179","三重客運","805","805","158692","805去(新北市)","805","10","土城","Tucheng","五股","Wugu","99","99","0530","0530","2200","2200","1520","","2030","","0600","0600","2200","2200","","","1520","2030","臺北醫院-板橋公車站","Taipei Hospital-Banqiao Bus Station","兩段票","2 segments"
"17527","16187","光華巴士","813區間","N/A","158695","813區間(新北市)","N/A","10","中和","And in","行政院新莊聯合辦公大樓","Central Government Offices Building","99","99","0615","0615","1700","1700","","","","","","","","","停駛","","","","新北市政府(中山路)-臺北醫院","Taipei Hospital-New Taipei City Hall(Zhongshan Rd.)","二段票","2 segments"
"17527","16185","指南客運","813區間","N/A","158695","813區間(新北市)","N/A","10","中和","And in","行政院新莊聯合辦公大樓","Central Government Offices Building","99","99","0615","0615","1700","1700","","","","","","","","","停駛","","","","新北市政府(中山路)-臺北醫院","Taipei Hospital-New Taipei City Hall(Zhongshan Rd.)","二段票","2 segments"
"17532","16185","指南客運","918","918","158700","918(新北市)","918","10","泰山","Taishan Mountain","新店","Store","99","99","0530","0530","2230","2230","0406","","1015","","0530","0530","2230","2230","","","1520","1520","捷運新埔站-板橋花市","MRT Xinpu Station-Banqiao Flower Market","二段票","Charge for 2 sections"
"17532","16189","中興巴士","918","918","158700","918(新北市)","918","10","泰山","Taishan Mountain","新店","Store","99","99","0530","0530","2230","2230","0406","","1015","","0530","0530","2230","2230","","","1520","1520","捷運新埔站-板橋花市","MRT Xinpu Station-Banqiao Flower Market","二段票","Charge for 2 sections"
"17533","16185","指南客運","918三民路","918Extend","158701","918三民路(新北市)","918Extend","10","泰山","Taishan Mountain","新店","Xindian","99","99","0600","0600","1830","1830","","","","","0600","0600","1830","1830","","","","","捷運新埔站-板橋花市","MRT Xinpu Station-Banqiao Flower Market","二段票","Charge for 2 sections"
"17533","16189","中興巴士","918三民路","918Extend","158701","918三民路(新北市)","918Extend","10","泰山","Taishan Mountain","新店","Xindian","99","99","0600","0600","1830","1830","","","","","0600","0600","1830","1830","","","","","捷運新埔站-板橋花市","MRT Xinpu Station-Banqiao Flower Market","二段票","Charge for 2 sections"
"17536","16177","首都客運","927","927","158704","927(新北市)","927","10","三重","Triple","八里","Bali","99","99","0550","0550","2230","2230","1015","","2030","","0600","0600","2200","2200","","","1530","1530","台64線觀音山交流道"," Guanyinshan  JCT","二段票","Charge for 2 sections"
"17536","16186","淡水客運","927","927","158704","927(新北市)","927","10","三重","Triple","八里","Bali","99","99","0550","0550","2230","2230","1015","","2030","","0600","0600","2200","2200","","","1530","1530","台64線觀音山交流道"," Guanyinshan  JCT","二段票","Charge for 2 sections"
